contrast	rank	junction_id	gene	lsv	side	anchor	junction	chrom	start	end	strand	mean_lsv_total	psi_ctl	psi_mid	psi_treated	dpsi	dpsi_dedup	slope	test	p	padj	consistent	hit	psi_Hek_control_1	psi_Hek_control_2	psi_Hek_control_3	psi_CHX_dose_50ug_mL-1	psi_CHX_dose_50ug_mL-2	psi_CHX_dose_50ug_mL-3	n_Hek_control_1	n_Hek_control_2	n_Hek_control_3	n_CHX_dose_50ug_mL-1	n_CHX_dose_50ug_mL-2	n_CHX_dose_50ug_mL-3
chx_high		chr7:HOTAIRM1:s:27096388|7:27096388-27099073:+	HOTAIRM1	chr7:HOTAIRM1:s:27096388	s	27096388	7:27096388-27099073:+	7	27096388	27099073	+	127.8	0.901		0.877	-0.024	-0.052		welch	0.9144212368190149	0.9459017231321426	0	0	0.776	0.917	0.951	0.818	0.98	0.871	107	264	185	77	49	85
chx_high		chr1:KRTCAP2:t:155172892|1:155172892-155173220:-	KRTCAP2	chr1:KRTCAP2:t:155172892	t	155172892	1:155172892-155173220:-	1	155172892	155173220	-	125.0	0.988		0.962	-0.026			welch	0.5019007221848044	0.7315041136267753	0	0	1.0	0.963	1.0	0.8	1.0	1.0	145	190	256	30	41	88
chx_high		chr3:RPL15:t:23917849|3:23917173-23917849:+	RPL15	chr3:RPL15:t:23917849	t	23917849	3:23917173-23917849:+	3	23917173	23917849	+	246.7	0.881		0.854	-0.027	0.03		welch	0.8560697152777043	0.9334195485488187	0	0	0.918	0.824	0.91	0.978	0.875	0.757	256	410	478	92	104	140
chx_high		chr19:TCF3:s:1615685|19:1612433-1615685:-	TCF3	chr19:TCF3:s:1615685	s	1615685	19:1612433-1615685:-	19	1612433	1615685	-	154.7	0.442		0.415	-0.027	-0.02		welch	0.953263866544655	0.9665036424688862	0	0	0.279	0.55	0.446	0.265	0.397	0.591	179	258	233	102	63	93
chx_high		chr20:ADRM1:t:62303567|20:62303049-62303567:+	ADRM1	chr20:ADRM1:t:62303567	t	62303567	20:62303049-62303567:+	20	62303049	62303567	+	131.3	0.908		0.879	-0.028	0.018		welch	0.5574504017435089	0.7714479493322502	0	0	0.924	0.891	0.913	0.833	1.0	0.729	118	202	253	60	96	59
chx_high		chr12:C12orf75:t:105366616|12:105348626-105366616:+	C12orf75	chr12:C12orf75:t:105366616	t	105366616	12:105348626-105366616:+	12	105348626	105366616	+	119.3	0.134		0.106	-0.029	-0.017		welch	0.6728939819650621	0.8552925922377147	0	0	0.203	0.129	0.088	0.227	0.089	0.0	133	232	171	66	45	69
chx_high		chr15:TPM1:t:63056984|15:63048707-63056984:+	TPM1	chr15:TPM1:t:63056984	t	63056984	15:63048707-63056984:+	15	63048707	63056984	+	234.8	0.597		0.568	-0.029	-0.029		welch	0.755308956651999	0.8929158515885981	0	0	0.557	0.607	0.616	0.62	0.672	0.396	262	397	315	108	183	144
chx_high		chr14:ACIN1:s:23064354|14:23064257-23064354:-	ACIN1	chr14:ACIN1:s:23064354	s	23064354	14:23064257-23064354:-	14	23064257	23064354	-	192.7	0.808		0.779	-0.029	-0.011		welch	0.9416399527208087	0.9563786650242647	0	0	0.741	0.88	0.787	0.873	0.882	0.631	158	216	240	173	152	217
chx_high		chr16:TNRC6A:t:24750725|16:24730300-24750725:+	TNRC6A	chr16:TNRC6A:t:24750725	t	24750725	16:24730300-24750725:+	16	24730300	24750725	+	108.7	0.776		0.746	-0.03	-0.003		welch	0.8370814492495299	0.9258628150790255	0	0	0.663	0.824	0.835	0.767	0.599	0.889	92	85	109	103	137	126
chx_high		chr19:ERCC1:t:45413745|19:45413745-45414860:-	ERCC1	chr19:ERCC1:t:45413745	t	45413745	19:45413745-45414860:-	19	45413745	45414860	-	120.8	0.295		0.266	-0.03	-0.048		welch	0.921619067339715	0.9509285076438049	0	0	0.264	0.158	0.434	0.262	0.539	0.103	87	158	175	103	76	126
chx_high		chr11:INCENP:s:62141044|11:62141044-62141499:+	INCENP	chr11:INCENP:s:62141044	s	62141044	11:62141044-62141499:+	11	62141044	62141499	+	162.3	0.204		0.173	-0.031	-0.017		welch	0.8467529261541364	0.9260369080037748	0	0	0.217	0.154	0.257	0.286	0.044	0.246	157	266	210	63	136	142
chx_high		chr17:PHB1:t:49413291|17:49413291-49414834:-	PHB1	chr17:PHB1:t:49413291	t	49413291	17:49413291-49414834:-	17	49413291	49414834	-	109.7	0.884		0.851	-0.032	0.02		welch	0.752414300572303	0.8929158515885981	0	0	0.983	0.896	0.817	1.0	0.836	0.776	119	163	208	40	61	67
chx_high		chr11:INCENP:t:62144981|11:62141511-62144981:+	INCENP	chr11:INCENP:t:62144981	t	62144981	11:62141511-62144981:+	11	62141511	62144981	+	159.2	0.188		0.156	-0.033	-0.027		welch	0.7439067704056201	0.8929158515885981	0	0	0.217	0.121	0.25	0.224	0.015	0.257	157	256	208	58	132	144
chx_high		chr15:PRC1:s:90994406|15:90984825-90994406:-	PRC1	chr15:PRC1:s:90994406	s	90994406	15:90984825-90994406:-	15	90984825	90994406	-	116.3	0.923		0.889	-0.034	-0.043		welch	0.6962013431525091	0.8724926703885523	0	0	0.806	0.983	0.979	0.911	0.967	0.793	160	179	142	45	90	82
chx_high		chr1:NASP:t:45613168|1:45606591-45613168:+	NASP	chr1:NASP:t:45613168	t	45613168	1:45606591-45613168:+	1	45606591	45613168	+	131.5	0.635		0.601	-0.034	-0.041		welch	0.7061863311439773	0.8743086663966644	0	0	0.757	0.712	0.483	0.728	0.5	0.592	115	111	147	114	128	174
chx_high		chr10:ANAPC16:s:72216138|10:72216138-72223887:+	ANAPC16	chr10:ANAPC16:s:72216138	s	72216138	10:72216138-72223887:+	10	72216138	72223887	+	123.7	0.229		0.194	-0.035	-0.121		welch	0.5768947305022842	0.7768267706383319	0	0	0.251	0.156	0.273	0.018	0.135	0.337	175	173	198	55	52	89
chx_high		chr9:ANKRD18B:s:33541227|9:33541227-33543181:+	ANKRD18B	chr9:ANKRD18B:s:33541227	s	33541227	9:33541227-33543181:+	9	33541227	33543181	+	106.0	0.223		0.188	-0.035	-0.032		welch	0.7021407440131019	0.8743074509672748	0	0	0.385	0.134	0.19	0.271	0.085	0.234	65	97	58	140	165	111
chx_high		chr18:TXNL4A:s:79988239|18:79977701-79988239:-	TXNL4A	chr18:TXNL4A:s:79988239	s	79988239	18:79977701-79988239:-	18	79977701	79988239	-	181.0	0.437		0.403	-0.035	-0.049		welch	0.7718168511194351	0.9038918450156207	0	0	0.36	0.411	0.527	0.389	0.254	0.559	275	270	315	95	63	68
chx_high		chr7:NUDT1:t:2244562|7:2242256-2244562:+	NUDT1	chr7:NUDT1:t:2244562	t	2244562	7:2242256-2244562:+	7	2242256	2244562	+	144.7	0.731		0.695	-0.036	-0.091		welch	0.6785815960688719	0.8577741387537255	0	0	0.777	0.735	0.702	0.532	0.83	0.724	157	223	275	62	53	98
chx_high		chr11:NDUFS8:s:68030733|11:68030733-68032151:+	NDUFS8	chr11:NDUFS8:s:68030733	s	68030733	11:68030733-68032151:+	11	68030733	68032151	+	113.7	0.986		0.949	-0.037			welch	0.500992760782209	0.7315041136267753	0	0	1.0	0.973	0.991	1.0	0.8	1.0	109	182	213	69	45	64
chx_high		chr16:VKORC1:s:31094556|16:31093421-31094556:-	VKORC1	chr16:VKORC1:s:31094556	s	31094556	16:31093421-31094556:-	16	31093421	31094556	-	119.0	0.623		0.585	-0.039	0.025		welch	0.7927332884485707	0.9043134701318808	0	0	0.599	0.765	0.488	0.75	0.512	0.492	162	183	162	68	80	59
chx_high		chr20:PIGT:t:45420331|20:45420223-45420331:+	PIGT	chr20:PIGT:t:45420331	t	45420331	20:45420223-45420331:+	20	45420223	45420331	+	106.7	0.986		0.946	-0.041			welch	0.4958386077172406	0.7315041136267753	0	0	1.0	0.952	1.0	0.718	1.0	1.0	133	124	181	39	87	76
chx_high		chr22:DDX17:t:38486440|22:38486440-38487872:-	DDX17	chr22:DDX17:t:38486440	t	38486440	22:38486440-38487872:-	22	38486440	38487872	-	116.8	0.384		0.341	-0.043	-0.091		welch	0.31791866765272436	0.6047703645250522	0	0	0.481	0.339	0.368	0.286	0.414	0.276	79	127	114	84	174	123
chx_high		chr3:AP2M1:s:184180251|3:184180251-184180644:+	AP2M1	chr3:AP2M1:s:184180251	s	184180251	3:184180251-184180644:+	3	184180251	184180644	+	160.0	0.634		0.591	-0.043	-0.024		welch	0.5529785451118503	0.7689035008221945	0	0	0.622	0.604	0.659	0.625	0.677	0.404	196	222	349	48	93	52
chx_high		chr12:TROAP:s:49324037|12:49324037-49324211:+	TROAP	chr12:TROAP:s:49324037	s	49324037	12:49324037-49324211:+	12	49324037	49324211	+	105.8	0.343		0.3	-0.043	-0.027		welch	0.689942472999434	0.8702514130273638	0	0	0.336	0.341	0.352	0.516	0.135	0.219	110	217	128	64	52	64
chx_high		chr1:EFHD2:t:15428592|1:15426018-15428592:+	EFHD2	chr1:EFHD2:t:15428592	t	15428592	1:15426018-15428592:+	1	15426018	15428592	+	309.0	0.096		0.053	-0.043	-0.007		welch	0.7907472843786381	0.9043134701318808	0	0	0.039	0.114	0.118	0.048	0.278	0.021	384	428	645	124	36	237
chx_high		chr5:TCOF1:t:150374616|5:150374386-150374616:+	TCOF1	chr5:TCOF1:t:150374616	t	150374616	5:150374386-150374616:+	5	150374386	150374616	+	107.2	0.818		0.775	-0.043	-0.059		welch	0.9749121490619527	0.9782623626326122	0	0	0.8	0.765	0.86	0.984	0.7	0.731	65	115	178	61	90	134
chx_high		chr1:GUK1:s:228147699|1:228147699-228148664:+	GUK1	chr1:GUK1:s:228147699	s	228147699	1:228147699-228148664:+	1	228147699	228148664	+	126.8	0.146		0.102	-0.044	-0.032		welch	0.36064915299219524	0.6396561662327643	0	0	0.175	0.222	0.075	0.19	0.036	0.035	120	167	228	105	55	86
chx_high		chr15:UBL7:t:74446227|15:74446227-74448477:-	UBL7	chr15:UBL7:t:74446227	t	74446227	15:74446227-74448477:-	15	74446227	74448477	-	108.3	0.88		0.834	-0.045	-0.056		welch	0.5798614249857443	0.7768267706383319	0	0	0.828	0.851	0.914	0.902	0.692	0.868	99	94	222	102	65	68
chx_high		chr14:MAX:s:65102303|14:65093815-65102303:-	MAX	chr14:MAX:s:65102303	s	65102303	14:65093815-65102303:-	14	65093815	65102303	-	100.8	0.655		0.609	-0.047	-0.006		welch	0.36357803360842644	0.6396561662327643	0	0	0.67	0.652	0.65	0.541	0.714	0.394	97	164	183	37	91	33
chx_high		chr10:NOLC1:t:102159432|10:102159308-102159432:+	NOLC1	chr10:NOLC1:t:102159432	t	102159432	10:102159308-102159432:+	10	102159308	102159432	+	119.3	0.755		0.708	-0.047	-0.049		welch	0.4988658229289901	0.7315041136267753	0	0	0.888	0.617	0.826	0.795	0.63	0.689	98	154	115	122	108	119
chx_high		chr7:GGCT:s:30504568|7:30500681-30504568:-	GGCT	chr7:GGCT:s:30504568	s	30504568	7:30500681-30504568:-	7	30500681	30504568	-	182.0	0.576		0.529	-0.047	-0.009		welch	0.663907678831741	0.8544662087204259	0	0	0.55	0.561	0.601	0.468	0.702	0.404	222	212	361	94	104	99
chx_high		chr16:TNRC6A:s:24729846|16:24729846-24730252:+	TNRC6A	chr16:TNRC6A:s:24729846	s	24729846	16:24729846-24730252:+	16	24729846	24730252	+	115.5	0.753		0.706	-0.047	-0.029		welch	0.6994080624755642	0.8743074509672748	0	0	0.652	0.844	0.758	0.723	0.561	0.846	92	96	120	130	132	123
chx_high		chr17:CHD3:s:7907488|17:7907488-7907893:+	CHD3	chr17:CHD3:s:7907488	s	7907488	17:7907488-7907893:+	17	7907488	7907893	+	128.8	0.274		0.226	-0.047	-0.077		welch	0.8248709198733853	0.9210795740077572	0	0	0.38	0.188	0.29	0.432	0.241	0.105	100	170	238	74	58	133
chx_high		chr8:PUF60:s:143829279|8:143824399-143829279:-	PUF60	chr8:PUF60:s:143829279	s	143829279	8:143824399-143829279:-	8	143824399	143829279	-	190.3	0.654		0.606	-0.048	0.005		welch	0.5208179406453186	0.7473161605328404	0	0	0.806	0.638	0.574	0.691	0.551	0.601	170	326	258	94	136	158
chx_high		chr4:GAR1:t:109817935|4:109816378-109817935:+	GAR1	chr4:GAR1:t:109817935	t	109817935	4:109816378-109817935:+	4	109816378	109817935	+	128.3	0.942		0.893	-0.049	0.017		welch	0.4124715557134034	0.6744743178687002	0	0	0.969	1.0	0.873	0.729	0.926	0.957	97	176	189	70	122	116
chx_high		chr1:PHGDH:s:119712160|1:119712160-119721169:+	PHGDH	chr1:PHGDH:s:119712160	s	119712160	1:119712160-119721169:+	1	119712160	119721169	+	182.0	0.957		0.907	-0.05	-0.033		welch	0.6242596733561766	0.822951804153515	0	0	0.953	0.976	0.937	0.73	0.985	1.0	258	339	268	74	68	85
chx_high		chr6:SYNCRIP:s:85614980|6:85612923-85614980:-	SYNCRIP	chr6:SYNCRIP:s:85614980	s	85614980	6:85612923-85614980:-	6	85612923	85614980	-	350.2	0.868		0.818	-0.05	-0.027		welch	0.6671859437954007	0.8544662087204259	0	0	0.829	0.839	0.93	0.908	0.889	0.692	350	461	431	239	289	331
chx_high		chr5:TCOF1:s:150369602|5:150369602-150372005:+	TCOF1	chr5:TCOF1:s:150369602	s	150369602	5:150369602-150372005:+	5	150369602	150372005	+	107.8	0.787		0.737	-0.05	-0.104		welch	0.842679380620603	0.9260369080037748	0	0	0.882	0.722	0.777	0.986	0.703	0.613	110	144	112	69	101	111
chx_high		chr3:CHCHD6:s:126727186|3:126727186-126730560:+	CHCHD6	chr3:CHCHD6:s:126727186	s	126727186	3:126727186-126730560:+	3	126727186	126730560	+	143.8	0.978		0.926	-0.051			welch	0.4488595445096107	0.7040539997267712	0	0	1.0	0.973	0.966	1.0	0.967	0.773	143	257	178	88	122	75
chx_high		chr5:TAF9:t:69366595|5:69366595-69369656:-	TAF9	chr5:TAF9:t:69366595	t	69366595	5:69366595-69369656:-	5	69366595	69369656	-	125.8	0.223		0.171	-0.051	-0.008		welch	0.6146733084300832	0.8158391184617467	0	0	0.196	0.232	0.229	0.127	0.349	0.0	97	164	179	71	129	115
chx_high		chrX:MECP2:s:154097603|X:154092307-154097603:-	MECP2	chrX:MECP2:s:154097603	s	154097603	X:154092307-154097603:-	X	154092307	154097603	-	129.8	0.484		0.432	-0.051	-0.036		welch	0.7137093499300589	0.8774868639140092	0	0	0.454	0.627	0.366	0.583	0.322	0.413	130	161	164	84	90	150
chx_high		chr7:FIS1:s:101244959|7:101240906-101244959:-	FIS1	chr7:FIS1:s:101244959	s	101244959	7:101240906-101244959:-	7	101240906	101244959	-	202.0	0.162		0.109	-0.053	-0.065		welch	0.2676273817861664	0.569873033982389	0	0	0.13	0.295	0.124	0.05	0.115	0.13	292	176	378	80	78	208
chx_high		chr8:PUF60:t:143821913|8:143821913-143824312:-	PUF60	chr8:PUF60:t:143821913	t	143821913	8:143821913-143824312:-	8	143821913	143824312	-	184.5	0.762		0.709	-0.053	0.038		welch	0.6434256673292474	0.8406277174950347	0	0	0.886	0.778	0.674	0.85	0.677	0.687	140	338	258	60	164	147
chx_high		chr5:CSNK1A1:t:149496860|5:149496860-149505446:-	CSNK1A1	chr5:CSNK1A1:t:149496860	t	149496860	5:149496860-149505446:-	5	149496860	149505446	-	132.0	0.585		0.532	-0.053	0.026		welch	0.8882924565566486	0.941493275188898	0	0	0.605	0.61	0.517	0.392	0.788	0.494	157	205	120	74	66	170
chx_high		chr5:SDHA:t:236427|5:235339-236427:+	SDHA	chr5:SDHA:t:236427	t	236427	5:235339-236427:+	5	235339	236427	+	132.5	1.0		0.946	-0.054			welch	0.4226497308103742	0.6837325285131816	0	0	1.0	1.0	1.0	0.746	1.0	1.0	121	210	166	63	129	106
chx_high		chr15:PKM:t:72219110|15:72219110-72231115:-	PKM	chr15:PKM:t:72219110	t	72219110	15:72219110-72231115:-	15	72219110	72231115	-	126.3	0.973		0.918	-0.055			welch	0.5659448472180372	0.7722238102227423	0	0	0.981	0.981	0.962	0.761	1.0	1.0	108	209	234	71	51	85
chx_high		chr10:UPF2:t:12035441|10:12035441-12042913:-	UPF2	chr10:UPF2:t:12035441	t	12035441	10:12035441-12042913:-	10	12035441	12042913	-	100.2	0.244		0.188	-0.056	-0.069		welch	0.4906691766575895	0.7315041136267753	0	0	0.208	0.242	0.286	0.301	0.193	0.074	96	91	84	103	119	108
chx_high		chr1:EIF3I:s:32224475|1:32224475-32226170:+	EIF3I	chr1:EIF3I:s:32224475	s	32224475	1:32224475-32226170:+	1	32224475	32226170	+	109.8	0.959		0.9	-0.059	-0.007		welch	0.5025623085056637	0.7315041136267753	0	0	0.958	0.995	0.912	0.925	0.783	1.0	72	207	160	53	83	84
chx_high		chr2:INO80B:s:74455598|2:74455598-74455817:+	INO80B	chr2:INO80B:s:74455598	s	74455598	2:74455598-74455817:+	2	74455598	74455817	+	122.5	0.974		0.915	-0.059			welch	0.4827409747763295	0.7315041136267753	0	0	0.914	0.994	1.0	0.959	0.732	1.0	128	162	175	97	71	102
chx_high		chr20:FRG1BP:t:30379584|20:30377425-30379584:+	FRG1BP	chr20:FRG1BP:t:30379584	t	30379584	20:30377425-30379584:+	20	30377425	30379584	+	120.8	0.254		0.195	-0.059	-0.002		welch	0.8464888840450066	0.9260369080037748	0	0	0.293	0.263	0.22	0.382	0.167	0.18	116	118	168	34	150	139
chx_high		chr9:CLTA:t:36204067|9:36199096-36204067:+	CLTA	chr9:CLTA:t:36204067	t	36204067	9:36199096-36204067:+	9	36199096	36204067	+	135.3	0.839		0.779	-0.061	-0.013		welch	0.7979014725970882	0.9048047766926204	0	0	0.815	0.744	0.944	1.0	0.744	0.661	173	172	196	73	86	112
chx_high		chr1:SSR2:t:156011887|1:156011887-156014960:-	SSR2	chr1:SSR2:t:156011887	t	156011887	1:156011887-156014960:-	1	156011887	156014960	-	140.3	0.941		0.879	-0.062	-0.099		welch	0.3928338392453492	0.6592383968944941	0	0	1.0	0.967	0.899	0.98	0.78	0.91	110	215	286	49	82	100
chx_high		chr7:CDK5:s:151055531|7:151055373-151055531:-	CDK5	chr7:CDK5:s:151055531	s	151055531	7:151055373-151055531:-	7	151055373	151055531	-	101.8	0.993		0.93	-0.063			welch	0.442978936719515	0.6991883757951273	0	0	1.0	1.0	0.987	1.0	1.0	0.739	105	110	224	63	63	46
chx_high		chr7:HOTAIRM1:t:27099778|7:27099366-27099778:+	HOTAIRM1	chr7:HOTAIRM1:t:27099778	t	27099778	7:27099366-27099778:+	7	27099366	27099778	+	130.3	0.808		0.745	-0.064	-0.079		welch	0.6489767952444473	0.8441034486030227	0	0	0.664	0.862	0.863	0.694	0.857	0.713	122	174	153	85	84	164
chx_high		chr16:FUS:s:31182664|16:31182664-31183860:+	FUS	chr16:FUS:s:31182664	s	31182664	16:31182664-31183860:+	16	31182664	31183860	+	254.7	0.347		0.283	-0.065	-0.049		welch	0.5035353658869236	0.7315041136267753	0	0	0.251	0.372	0.382	0.222	0.152	0.423	255	336	477	108	158	194
chx_high		chr1:EFHD2:s:15426018|1:15426018-15428592:+	EFHD2	chr1:EFHD2:s:15426018	s	15426018	1:15426018-15428592:+	1	15426018	15428592	+	219.5	0.137		0.072	-0.065	-0.035		welch	0.9151275232357193	0.9459017231321426	0	0	0.062	0.167	0.155	0.078	0.312	0.027	240	293	491	77	32	184
chx_high		chr16:ATP2A1-AS1:s:28879541|16:28879104-28879541:-	ATP2A1-AS1	chr16:ATP2A1-AS1:s:28879541	s	28879541	16:28879104-28879541:-	16	28879104	28879541	-	244.3	0.736		0.67	-0.066	-0.068		welch	0.2888663066520485	0.5757608296409431	0	0	0.789	0.822	0.649	0.734	0.64	0.655	247	230	376	154	172	287
chx_high		chr2:BOLA3:s:74145188|2:74142360-74145188:-	BOLA3	chr2:BOLA3:s:74145188	s	74145188	2:74142360-74145188:-	2	74142360	74145188	-	233.5	0.637		0.571	-0.066	-0.085		welch	0.5275074466474292	0.7495482940197047	0	0	0.539	0.633	0.706	0.436	0.587	0.676	254	449	381	94	121	102
chx_high		chr8:CHCHD7:s:56214667|8:56214667-56216432:+	CHCHD7	chr8:CHCHD7:s:56214667	s	56214667	8:56214667-56216432:+	8	56214667	56216432	+	107.5	0.908		0.841	-0.067	-0.049		welch	0.5859778924676485	0.7813038566235315	0	0	0.906	0.931	0.884	0.618	0.966	0.925	160	144	121	68	59	93
chx_high		chr12:ENSG00000257379:t:53467220|12:53462567-53467220:+	ENSG00000257379	chr12:ENSG00000257379:t:53467220	t	53467220	12:53462567-53467220:+	12	53462567	53467220	+	142.8	0.173		0.104	-0.069	-0.046		welch	0.3757599587503813	0.6435302519361369	0	0	0.061	0.254	0.206	0.069	0.049	0.185	198	185	214	87	81	92
chx_high		chrX:OFD1:s:13762444|X:13762444-13767126:+	OFD1	chrX:OFD1:s:13762444	s	13762444	X:13762444-13767126:+	X	13762444	13767126	+	130.0	0.147		0.077	-0.07	-0.076		welch	0.27253790571635034	0.5704736090980237	0	0	0.127	0.081	0.274	0.084	0.095	0.042	71	99	62	237	168	143
chx_high		chr7:CALD1:t:134928753|7:134867804-134928753:+	CALD1	chr7:CALD1:t:134928753	t	134928753	7:134867804-134928753:+	7	134867804	134928753	+	110.3	0.337		0.267	-0.07	0.06		welch	0.3783986711544621	0.6442706237731951	0	0	0.387	0.319	0.303	0.209	0.169	0.395	155	160	145	67	59	76
chx_high		chrX:HSD17B10:t:53433886|X:53433886-53434318:-	HSD17B10	chrX:HSD17B10:t:53433886	t	53433886	X:53433886-53434318:-	X	53433886	53434318	-	119.0	0.96		0.89	-0.07	-0.067		welch	0.4128177005053553	0.6744743178687002	0	0	1.0	0.955	0.944	1.0	0.771	0.921	114	223	232	34	48	63
chx_high		chr16:HIRIP3:t:29993808|16:29993808-29993905:-	HIRIP3	chr16:HIRIP3:t:29993808	t	29993808	16:29993808-29993905:-	16	29993808	29993905	-	123.2	0.69		0.619	-0.071	-0.123		welch	0.37240256253277376	0.6396561662327643	0	0	0.683	0.739	0.638	0.475	0.664	0.688	104	153	130	101	107	144
chx_high		chr2:HTRA2:t:74532819|2:74532714-74532819:+	HTRA2	chr2:HTRA2:t:74532819	t	74532819	2:74532714-74532819:+	2	74532714	74532819	+	137.5	0.727		0.654	-0.073	-0.097		welch	0.3323739897791598	0.6142607912374345	0	0	0.641	0.699	0.822	0.562	0.636	0.727	170	146	197	73	118	121
chx_high		chr11:ANAPC15:t:72111286|11:72111286-72111441:-	ANAPC15	chr11:ANAPC15:t:72111286	t	72111286	11:72111286-72111441:-	11	72111286	72111441	-	119.7	0.203		0.128	-0.074	-0.086		welch	0.34887225823979634	0.6347084075141466	0	0	0.073	0.216	0.325	0.061	0.122	0.163	165	204	154	33	82	80
chx_high		chr17:CEP131:t:81192593|17:81192593-81193925:-	CEP131	chr17:CEP131:t:81192593	t	81192593	17:81192593-81193925:-	17	81192593	81193925	-	159.2	0.28		0.206	-0.074	-0.046		welch	0.37061392147047145	0.6396561662327643	0	0	0.405	0.164	0.276	0.209	0.152	0.242	158	165	181	129	132	190
chx_high		chrX:CDK16:t:47223551|X:47218664-47223551:+	CDK16	chrX:CDK16:t:47223551	t	47223551	X:47218664-47223551:+	X	47218664	47223551	+	111.3	0.152		0.078	-0.074	-0.067		welch	0.7168326320177492	0.879475330038583	0	0	0.107	0.2	0.143	0.259	0.0	0.092	122	150	203	27	79	87
chx_high		chr17:NT5C:s:75131180|17:75131105-75131180:-	NT5C	chr17:NT5C:s:75131180	s	75131180	17:75131105-75131180:-	17	75131105	75131180	-	145.0	0.826		0.751	-0.075	-0.095		welch	0.22864841570499514	0.5322211658600459	0	0	0.944	0.775	0.782	0.718	0.714	0.79	142	142	216	117	77	176
chx_high		chr22:RRP7A:s:42519713|22:42518147-42519713:-	RRP7A	chr22:RRP7A:s:42519713	s	42519713	22:42518147-42519713:-	22	42518147	42519713	-	112.7	0.975		0.899	-0.076			welch	0.48336317492950337	0.7315041136267753	0	0	0.919	0.989	0.995	0.776	1.0	0.95	123	189	206	58	40	60
chx_high		chr17:CNTROB:s:7936817|17:7936817-7937163:+	CNTROB	chr17:CNTROB:s:7936817	s	7936817	17:7936817-7937163:+	17	7936817	7937163	+	102.3	0.919		0.843	-0.077	-0.05		welch	0.8211784407098532	0.9204764095480888	0	0	0.863	0.92	0.959	1.0	0.932	0.75	102	112	146	41	73	140
chx_high		chr7:CHCHD3:s:133081856|7:133070229-133081856:-	CHCHD3	chr7:CHCHD3:s:133081856	s	133081856	7:133070229-133081856:-	7	133070229	133081856	-	112.5	0.959		0.881	-0.078	-0.051		welch	0.4565178841200214	0.7109505182029133	0	0	0.923	0.982	0.952	0.414	0.967	0.969	104	220	166	29	60	96
chx_high		chr12:CD63:t:55728352|12:55728352-55728952:-	CD63	chr12:CD63:t:55728352	t	55728352	12:55728352-55728952:-	12	55728352	55728952	-	102.3	0.963		0.884	-0.079	-0.029		welch	0.3854226780882413	0.6524256347928491	0	0	1.0	0.919	0.974	0.682	1.0	0.9	109	149	227	22	27	80
chx_high		chr19:PTBP1:s:805187|19:805187-806407:+	PTBP1	chr19:PTBP1:s:805187	s	805187	19:805187-806407:+	19	805187	806407	+	182.3	0.523		0.444	-0.08	-0.095		welch	0.5333100888477982	0.7559541065221216	0	0	0.485	0.522	0.562	0.403	0.333	0.63	264	297	276	62	114	81
chx_high		chrX:GRIPAP1:s:48982978|X:48981691-48982978:-	GRIPAP1	chrX:GRIPAP1:s:48982978	s	48982978	X:48981691-48982978:-	X	48981691	48982978	-	116.5	0.167		0.085	-0.081	-0.118		welch	0.13684550120217132	0.4566729868689605	0	0	0.087	0.243	0.197	0.073	0.0	0.123	115	70	127	137	63	187
chx_high		chr15:SNAPC5:s:66497641|15:66494552-66497641:-	SNAPC5	chr15:SNAPC5:s:66497641	s	66497641	15:66494552-66497641:-	15	66494552	66497641	-	138.8	0.418		0.336	-0.082	-0.087		welch	0.47404017356239764	0.728524898316949	0	0	0.368	0.454	0.426	0.494	0.325	0.212	190	229	155	83	77	99
chx_high		chr10:DNAJB12:t:72334617|10:72334617-72335779:-	DNAJB12	chr10:DNAJB12:t:72334617	t	72334617	10:72334617-72335779:-	10	72334617	72335779	-	174.5	0.747		0.662	-0.084	-0.114		welch	0.29464885198820134	0.5805143293089746	0	0	0.794	0.808	0.637	0.657	0.714	0.637	136	198	171	169	133	240
chx_high		chr16:PPP4C:t:30076314|16:30076100-30076314:+	PPP4C	chr16:PPP4C:t:30076314	t	30076314	16:30076100-30076314:+	16	30076100	30076314	+	568.8	0.297		0.213	-0.085	-0.069		welch	0.4043337371486176	0.6727376139452783	0	0	0.337	0.311	0.252	0.197	0.355	0.149	606	1011	828	284	234	450
chx_high		chr1:ENSG00000233461:t:231522637|1:231522637-231524425:-	ENSG00000233461	chr1:ENSG00000233461:t:231522637	t	231522637	1:231522637-231524425:-	1	231522637	231524425	-	166.5	0.231		0.146	-0.086	-0.053		welch	0.19409244190910094	0.5046439569614822	0	0	0.349	0.162	0.23	0.13	0.117	0.188	129	216	126	154	188	186
chx_high		chr19:DMKN:t:35505986|19:35505986-35510183:-	DMKN	chr19:DMKN:t:35505986	t	35505986	19:35505986-35510183:-	19	35505986	35510183	-	259.2	0.669		0.583	-0.086	-0.065		welch	0.2606116951850154	0.5679001118957052	0	0	0.596	0.616	0.771	0.545	0.556	0.626	287	380	406	145	126	211
chx_high		chr17:CEP131:s:81193925|17:81192593-81193925:-	CEP131	chr17:CEP131:s:81193925	s	81193925	17:81192593-81193925:-	17	81192593	81193925	-	165.7	0.278		0.191	-0.086	-0.074		welch	0.3004000549463632	0.5867345554805229	0	0	0.356	0.149	0.34	0.194	0.18	0.195	180	181	147	139	111	236
