gene_id	symbol	min_over_methods_mean_log2cpm	rank
ENSG00000019144	PHLDB1	4.5972	4263
ENSG00000171853	TRAPPC12	4.597	4264
ENSG00000153551	CMTM7	4.5963	4265
ENSG00000101190	TCFL5	4.5961	4266
ENSG00000101246	ARFRP1	4.5944	4267
ENSG00000282034		4.5942	4268
ENSG00000171161	ZNF672	4.5938	4269
ENSG00000174720	LARP7	4.5931	4270
ENSG00000105298	CACTIN	4.5927	4271
ENSG00000171246	NPTX1	4.5925	4272
ENSG00000104365	IKBKB	4.5922	4273
ENSG00000087266	SH3BP2	4.5921	4274
ENSG00000140718	FTO	4.5913	4275
ENSG00000108061	SHOC2	4.591	4276
ENSG00000198826	ARHGAP11A	4.5907	4277
ENSG00000185829	ARL17A	4.5907	4278
ENSG00000143158	MPC2	4.5907	4279
ENSG00000144554	FANCD2	4.5898	4280
ENSG00000131174	COX7B	4.5898	4281
ENSG00000158717	RNF166	4.5891	4282
ENSG00000164237	CMBL	4.5885	4283
ENSG00000111726	CMAS	4.5883	4284
ENSG00000160551	TAOK1	4.5883	4285
ENSG00000184182	UBE2F	4.5883	4286
ENSG00000023572	GLRX2	4.5883	4287
ENSG00000155876	RRAGA	4.5883	4288
ENSG00000009844	VTA1	4.5883	4289
ENSG00000137500	CCDC90B	4.5883	4290
ENSG00000143924	EML4	4.5883	4291
ENSG00000165914	TTC7B	4.5883	4292
ENSG00000168283	BMI1	4.5883	4293
ENSG00000163918	RFC4	4.5883	4294
ENSG00000069329	VPS35	4.5883	4295
ENSG00000135968	GCC2	4.5878	4296
ENSG00000196547	MAN2A2	4.5863	4297
ENSG00000161202	DVL3	4.5863	4298
ENSG00000170037	CNTROB	4.583	4299
ENSG00000100319	ZMAT5	4.5827	4300
ENSG00000156381	ANKRD9	4.5825	4301
ENSG00000116127	ALMS1	4.5823	4302
ENSG00000106608	URGCP	4.582	4303
ENSG00000132434	LANCL2	4.5811	4304
ENSG00000241484	ARHGAP8	4.5806	4305
ENSG00000114735	HEMK1	4.5801	4306
ENSG00000175556	LONRF3	4.58	4307
ENSG00000164134	NAA15	4.5799	4308
ENSG00000163798	SLC4A1AP	4.5796	4309
ENSG00000006704	GTF2IRD1	4.5795	4310
ENSG00000117528	ABCD3	4.5795	4311
ENSG00000182952	HMGN4	4.5793	4312
ENSG00000125149	PHAF1	4.5781	4313
ENSG00000125449	ARMC7	4.5781	4314
ENSG00000132199	ENOSF1	4.578	4315
ENSG00000133065	SLC41A1	4.5779	4316
ENSG00000172613	RAD9A	4.5772	4317
ENSG00000198060	MARCHF5	4.577	4318
ENSG00000165118	QNG1	4.5757	4319
ENSG00000124615	MOCS1	4.5755	4320
ENSG00000125870	SNRPB2	4.5749	4321
ENSG00000109861	CTSC	4.5742	4322
ENSG00000205323	SARNP	4.5738	4323
ENSG00000159348	CYB5R1	4.5727	4324
ENSG00000064666	CNN2	4.5716	4325
ENSG00000165424	ZCCHC24	4.5708	4326
ENSG00000196236	XPNPEP3	4.5706	4327
ENSG00000100292	HMOX1	4.5703	4328
ENSG00000162300	ZFPL1	4.5689	4329
ENSG00000107185	RGP1	4.5675	4330
ENSG00000121644	DESI2	4.5671	4331
ENSG00000141424	SLC39A6	4.5671	4332
ENSG00000162924	REL	4.5671	4333
ENSG00000215883	CYB5RL	4.5671	4334
ENSG00000198887	SMC5	4.5671	4335
ENSG00000171208	NETO2	4.5671	4336
ENSG00000123130	ACOT9	4.5671	4337
ENSG00000005486	RHBDD2	4.5671	4338
ENSG00000124782	RREB1	4.5661	4339
ENSG00000004660	CAMKK1	4.5659	4340
ENSG00000170577	SIX2	4.5655	4341
ENSG00000169032	MAP2K1	4.5654	4342
ENSG00000170145	SIK2	4.5633	4343
ENSG00000143674	MAP3K21	4.563	4344
ENSG00000197256	KANK2	4.5629	4345
ENSG00000107882	SUFU	4.5627	4346
ENSG00000159445	THEM4	4.5622	4347
ENSG00000162236	STX5	4.5621	4348
ENSG00000267673	FDX2	4.5617	4349
ENSG00000013563	DNASE1L1	4.5615	4350
ENSG00000268350	FAM156A	4.5614	4351
ENSG00000011523	CEP68	4.5614	4352
ENSG00000243667	DNAAF10	4.5581	4353
ENSG00000062650	WAPL	4.5577	4354
ENSG00000254093	PINX1	4.5575	4355
ENSG00000214021	TTLL3	4.5569	4356
ENSG00000107372	ZFAND5	4.5554	4357
ENSG00000131943	C19orf12	4.5554	4358
ENSG00000119541	VPS4B	4.5554	4359
ENSG00000170085	SIMC1	4.5554	4360
ENSG00000106603	COA1	4.5554	4361
ENSG00000143801	PSEN2	4.5548	4362
ENSG00000163900	TMEM41A	4.5539	4363
ENSG00000142409	ZNF787	4.5527	4364
ENSG00000164053	ATRIP	4.5527	4365
ENSG00000143149	ALDH9A1	4.5522	4366
ENSG00000160746	ANO10	4.5507	4367
ENSG00000182903	ZNF721	4.55	4368
ENSG00000100722	ZC3H14	4.55	4369
ENSG00000136436	CALCOCO2	4.55	4370
ENSG00000108830	RND2	4.5499	4371
ENSG00000136936	XPA	4.5497	4372
ENSG00000128923	MINDY2	4.5479	4373
ENSG00000172977	KAT5	4.5478	4374
ENSG00000131370	SH3BP5	4.5471	4375
ENSG00000137834	SMAD6	4.5463	4376
ENSG00000167114	SLC27A4	4.5459	4377
ENSG00000132563	REEP2	4.5447	4378
ENSG00000164975	SNAPC3	4.5445	4379
ENSG00000145996	CDKAL1	4.5442	4380
ENSG00000160445	ZER1	4.544	4381
ENSG00000175866	BAIAP2	4.5425	4382
ENSG00000169299	PGM2	4.5397	4383
ENSG00000064313	TAF2	4.5393	4384
ENSG00000100554	ATP6V1D	4.5393	4385
ENSG00000140740	UQCRC2	4.5393	4386
ENSG00000119231	SENP5	4.5393	4387
ENSG00000006634	DBF4	4.5393	4388
ENSG00000111481	COPZ1	4.5393	4389
ENSG00000138760	SCARB2	4.5393	4390
ENSG00000064102	INTS13	4.5393	4391
ENSG00000177879	AP3S1	4.5393	4392
ENSG00000105953	OGDH	4.5393	4393
ENSG00000174306	ZHX3	4.5385	4394
ENSG00000117602	RCAN3	4.5385	4395
ENSG00000130338	TULP4	4.5381	4396
ENSG00000150867	PIP4K2A	4.5378	4397
ENSG00000138621	PPCDC	4.5356	4398
ENSG00000100266	PACSIN2	4.5339	4399
ENSG00000179526	SHARPIN	4.5327	4400
ENSG00000107338	SHB	4.5327	4401
ENSG00000119392	GLE1	4.5324	4402
ENSG00000110811	P3H3	4.5323	4403
ENSG00000163684	RPP14	4.5323	4404
ENSG00000162817	C1orf115	4.5318	4405
ENSG00000162819	BROX	4.5308	4406
ENSG00000149657	LSM14B	4.5299	4407
ENSG00000089234	BRAP	4.5297	4408
ENSG00000136425	CIB2	4.5295	4409
ENSG00000111203	ITFG2	4.529	4410
ENSG00000173545	ZNF622	4.5286	4411
ENSG00000171311	EXOSC1	4.5282	4412
ENSG00000151552	QDPR	4.5282	4413
ENSG00000124532	MRS2	4.528	4414
ENSG00000099954	CECR2	4.528	4415
ENSG00000205544	TMEM256	4.5269	4416
ENSG00000116691	MIIP	4.5269	4417
ENSG00000162889	MAPKAPK2	4.5239	4418
ENSG00000086189	DIMT1	4.5237	4419
ENSG00000103047	TANGO6	4.5223	4420
ENSG00000100711	ZFYVE21	4.5221	4421
ENSG00000087074	PPP1R15A	4.522	4422
ENSG00000163512	AZI2	4.5216	4423
ENSG00000189180	ZNF33A	4.5216	4424
ENSG00000143437	ARNT	4.5216	4425
ENSG00000135631	RAB11FIP5	4.5216	4426
ENSG00000170312	CDK1	4.5208	4427
ENSG00000155508	CNOT8	4.5206	4428
ENSG00000112655	PTK7	4.5201	4429
ENSG00000166734	GOLM2	4.5197	4430
ENSG00000165806	CASP7	4.5185	4431
ENSG00000059588	TARBP1	4.5181	4432
ENSG00000116120	FARSB	4.5181	4433
ENSG00000182973	CNOT10	4.5181	4434
ENSG00000000003	TSPAN6	4.5181	4435
ENSG00000150787	PTS	4.5181	4436
ENSG00000036257	CUL3	4.5181	4437
ENSG00000174669	SLC29A2	4.5179	4438
ENSG00000108395	TRIM37	4.5178	4439
ENSG00000065135	GNAI3	4.5178	4440
ENSG00000163535	SGO2	4.5178	4441
ENSG00000133704	IPO8	4.5175	4442
ENSG00000170734	POLH	4.5163	4443
ENSG00000169957	ZNF768	4.5134	4444
ENSG00000176058	TPRN	4.5119	4445
ENSG00000148737	TCF7L2	4.5117	4446
ENSG00000118412	CASP8AP2	4.5115	4447
ENSG00000105835	NAMPT	4.5115	4448
ENSG00000163781	TOPBP1	4.5115	4449
ENSG00000168569	TMEM223	4.5104	4450
ENSG00000181404	WASHC1	4.5097	4451
ENSG00000143147	GPR161	4.5087	4452
ENSG00000132386	SERPINF1	4.5086	4453
ENSG00000104368	PLAT	4.5084	4454
ENSG00000161513	FDXR	4.5077	4455
ENSG00000105085	MED26	4.507	4456
ENSG00000172465	TCEAL1	4.5062	4457
ENSG00000135503	ACVR1B	4.506	4458
ENSG00000078668	VDAC3	4.5056	4459
ENSG00000068305	MEF2A	4.5056	4460
ENSG00000166938	DIS3L	4.5056	4461
ENSG00000129055	ANAPC13	4.5056	4462
ENSG00000051825	MPHOSPH9	4.5056	4463
ENSG00000116539	ASH1L	4.5056	4464
ENSG00000060982	BCAT1	4.5056	4465
ENSG00000188021	UBQLN2	4.5056	4466
ENSG00000109790	KLHL5	4.5053	4467
ENSG00000163644	PPM1K	4.5053	4468
ENSG00000185753	CXorf38	4.504	4469
ENSG00000077232	DNAJC10	4.5036	4470
ENSG00000125968	ID1	4.5033	4471
ENSG00000012660	ELOVL5	4.5031	4472
ENSG00000107263	RAPGEF1	4.5028	4473
ENSG00000133619	KRBA1	4.5021	4474
ENSG00000135097	MSI1	4.5021	4475
ENSG00000166526	ZNF3	4.5016	4476
ENSG00000174109	UQCC4	4.5008	4477
ENSG00000214655	ZSWIM8	4.5004	4478
ENSG00000166275	BORCS7	4.5001	4479
ENSG00000129968	ABHD17A	4.4996	4480
ENSG00000104885	DOT1L	4.4993	4481
ENSG00000173852	DPY19L1	4.4984	4482
ENSG00000138018	SELENOI	4.4983	4483
ENSG00000162604	TM2D1	4.4981	4484
ENSG00000081870	IFT25	4.4981	4485
ENSG00000071246	VASH1	4.4976	4486
ENSG00000198894	CIPC	4.4975	4487
ENSG00000223496	EXOSC6	4.4969	4488
ENSG00000150768	DLAT	4.4968	4489
ENSG00000223802	CERS1	4.4967	4490
ENSG00000259431	THTPA	4.496	4491
ENSG00000090432	MUL1	4.4949	4492
ENSG00000100376	FAM118A	4.4949	4493
ENSG00000125633	CCDC93	4.4938	4494
ENSG00000149636	DSN1	4.4938	4495
ENSG00000157933	SKI	4.4934	4496
ENSG00000101544	ADNP2	4.4924	4497
ENSG00000123472	ATPAF1	4.4924	4498
ENSG00000186350	RXRA	4.4923	4499
ENSG00000244274	DBNDD2	4.4916	4500
ENSG00000113643	RARS1	4.4912	4501
ENSG00000070366	SMG6	4.4912	4502
ENSG00000109079	TNFAIP1	4.4907	4503
ENSG00000057935	MTA3	4.4886	4504
ENSG00000089094	KDM2B	4.4879	4505
ENSG00000115526	CHST10	4.487	4506
ENSG00000068323	TFE3	4.4869	4507
ENSG00000156030	MIDEAS	4.4859	4508
ENSG00000213339	QTRT1	4.4849	4509
ENSG00000197961	ZNF121	4.4848	4510
ENSG00000156976	EIF4A2	4.4848	4511
ENSG00000018189	RUFY3	4.4848	4512
ENSG00000133935	ERG28	4.4848	4513
ENSG00000101447	FAM83D	4.4848	4514
ENSG00000111237	VPS29	4.4848	4515
ENSG00000005812	FBXL3	4.4848	4516
ENSG00000158109	TPRG1L	4.4841	4517
ENSG00000181274	FRAT2	4.4826	4518
ENSG00000129071	MBD4	4.4826	4519
ENSG00000129158	SERGEF	4.4818	4520
ENSG00000126249	PDCD2L	4.4804	4521
ENSG00000186834	HEXIM1	4.4799	4522
ENSG00000153317	ASAP1	4.4794	4523
ENSG00000272047	GTF2H5	4.4794	4524
ENSG00000185842	DNAH14	4.4794	4525
ENSG00000156411	ATP5MJ	4.4794	4526
ENSG00000135535	CD164	4.4794	4527
ENSG00000105819	PMPCB	4.4794	4528
ENSG00000108091	CCDC6	4.4794	4529
ENSG00000107719	PALD1	4.4793	4530
ENSG00000127511	SIN3B	4.4771	4531
ENSG00000198728	LDB1	4.4771	4532
ENSG00000275052	PPP4R3B	4.477	4533
ENSG00000139921	TMX1	4.4761	4534
ENSG00000122778	KIAA1549	4.4756	4535
ENSG00000070501	POLB	4.4749	4536
ENSG00000204922	UQCC3	4.4738	4537
ENSG00000235961	PNMA6A	4.4731	4538
ENSG00000174177	CTU2	4.4731	4539
ENSG00000167985	SDHAF2	4.4727	4540
ENSG00000128294	TPST2	4.4727	4541
ENSG00000239382	ALKBH6	4.4723	4542
ENSG00000138592	USP8	4.472	4543
ENSG00000144040	SFXN5	4.4718	4544
ENSG00000072042	RDH11	4.4711	4545
ENSG00000163249	CCNYL1	4.471	4546
ENSG00000166333	ILK	4.4701	4547
ENSG00000015532	XYLT2	4.4698	4548
ENSG00000075975	MKRN2	4.4697	4549
ENSG00000106144	CASP2	4.469	4550
ENSG00000105926	PALS2	4.4688	4551
ENSG00000109572	CLCN3	4.4688	4552
ENSG00000143771	CNIH4	4.4688	4553
ENSG00000180806	HOXC9	4.4686	4554
ENSG00000047932	GOPC	4.4671	4555
ENSG00000092108	SCFD1	4.4671	4556
ENSG00000119711	ALDH6A1	4.4671	4557
ENSG00000105429	MEGF8	4.4667	4558
ENSG00000160352	ZNF714	4.4647	4559
ENSG00000161533	ACOX1	4.4647	4560
ENSG00000129255	MPDU1	4.4646	4561
ENSG00000122729	ACO1	4.4636	4562
ENSG00000118873	RAB3GAP2	4.4636	4563
ENSG00000132286	TIMM10B	4.4636	4564
ENSG00000068354	TBC1D25	4.4631	4565
ENSG00000197562	RAB40C	4.4627	4566
ENSG00000136856	SLC2A8	4.4622	4567
ENSG00000123815	COQ8B	4.4621	4568
ENSG00000079313	REXO1	4.4603	4569
ENSG00000166133	RPUSD2	4.4589	4570
ENSG00000171735	CAMTA1	4.4576	4571
ENSG00000166579	NDEL1	4.4576	4572
ENSG00000144597	EAF1	4.4576	4573
ENSG00000107816	LZTS2	4.4569	4574
ENSG00000133983	COX16	4.4566	4575
ENSG00000156398	SFXN2	4.4566	4576
ENSG00000159267	HLCS	4.4566	4577
ENSG00000114062	UBE3A	4.4566	4578
ENSG00000165699	TSC1	4.4566	4579
ENSG00000173875	ZNF791	4.4566	4580
ENSG00000133961	NUMB	4.4566	4581
ENSG00000157036	EXOG	4.4566	4582
ENSG00000115942	ORC2	4.4566	4583
ENSG00000082701	GSK3B	4.4566	4584
ENSG00000091656	ZFHX4	4.4566	4585
ENSG00000163481	RNF25	4.4543	4586
ENSG00000186153	WWOX	4.4525	4587
ENSG00000141994	DUS3L	4.451	4588
ENSG00000120306	CYSTM1	4.4507	4589
ENSG00000127399	LRRC61	4.45	4590
ENSG00000088766	CRLS1	4.45	4591
ENSG00000149313	AASDHPPT	4.45	4592
ENSG00000163634	THOC7	4.45	4593
ENSG00000158615	PPP1R15B	4.45	4594
ENSG00000189337	KAZN	4.4496	4595
ENSG00000185650	ZFP36L1	4.4481	4596
ENSG00000131584	ACAP3	4.4453	4597
ENSG00000174839	DENND6A	4.4447	4598
ENSG00000165416	SUGT1	4.4442	4599
ENSG00000166272	WBP1L	4.4414	4600
ENSG00000145990	GFOD1	4.4414	4601
ENSG00000160298	C21orf58	4.4405	4602
ENSG00000112290	WASF1	4.4397	4603
ENSG00000205356	TECPR1	4.4392	4604
ENSG00000132600	PRMT7	4.4391	4605
ENSG00000130829	DUSP9	4.4391	4606
ENSG00000115457	IGFBP2	4.4389	4607
ENSG00000121851	POLR3GL	4.4388	4608
ENSG00000185838	GNB1L	4.4381	4609
ENSG00000165025	SYK	4.4375	4610
ENSG00000196449	YRDC	4.4374	4611
ENSG00000010270	STARD3NL	4.4374	4612
ENSG00000125266	EFNB2	4.4366	4613
ENSG00000225190	PLEKHM1	4.4366	4614
ENSG00000114544	SLC41A3	4.4362	4615
ENSG00000157077	ZFYVE9	4.4356	4616
ENSG00000080815	PSEN1	4.4352	4617
ENSG00000132388	UBE2G1	4.435	4618
ENSG00000154124	OTULIN	4.435	4619
ENSG00000162434	JAK1	4.435	4620
ENSG00000166266	CUL5	4.435	4621
ENSG00000111790	FGFR1OP2	4.435	4622
ENSG00000117308	GALE	4.4345	4623
ENSG00000072786	STK10	4.4345	4624
ENSG00000167842	MIS12	4.4334	4625
ENSG00000204859	ZBTB48	4.4327	4626
ENSG00000113368	LMNB1	4.4323	4627
ENSG00000089159	PXN	4.4299	4628
ENSG00000197150	ABCB8	4.4298	4629
ENSG00000140299	BNIP2	4.4297	4630
ENSG00000172315	TP53RK	4.4296	4631
ENSG00000127580	WDR24	4.4295	4632
ENSG00000158290	CUL4B	4.4289	4633
ENSG00000115163	CENPA	4.4274	4634
ENSG00000188827	SLX4	4.4267	4635
ENSG00000135365	PHF21A	4.4262	4636
ENSG00000106299	WASL	4.4258	4637
ENSG00000171467	ZNF318	4.4256	4638
ENSG00000149428	HYOU1	4.4256	4639
ENSG00000123364	HOXC13	4.4247	4640
ENSG00000104517	UBR5	4.4246	4641
ENSG00000177614	PGBD5	4.4235	4642
ENSG00000172731	LRRC20	4.4233	4643
ENSG00000217555	CKLF	4.4233	4644
ENSG00000028839	TBPL1	4.4233	4645
ENSG00000131263	RLIM	4.4233	4646
ENSG00000175354	PTPN2	4.4233	4647
ENSG00000111802	TDP2	4.4233	4648
ENSG00000204070	SYS1	4.4233	4649
ENSG00000198856	OSTC	4.4233	4650
ENSG00000162433	AK4	4.4233	4651
ENSG00000099849	RASSF7	4.4228	4652
ENSG00000063601	MTMR1	4.4227	4653
ENSG00000274070	CASTOR2	4.4219	4654
ENSG00000125534	PPDPF	4.4215	4655
ENSG00000163430	FSTL1	4.4212	4656
ENSG00000042445	RETSAT	4.4207	4657
ENSG00000133627	ACTR3B	4.4181	4658
ENSG00000205542	TMSB4X	4.4181	4659
ENSG00000147874	HAUS6	4.4181	4660
ENSG00000081026	MAGI3	4.4181	4661
ENSG00000065029	ZNF76	4.417	4662
ENSG00000100926	TM9SF1	4.4169	4663
ENSG00000241878	PISD	4.4165	4664
ENSG00000183963	SMTN	4.4149	4665
ENSG00000065802	ASB1	4.4146	4666
ENSG00000175854	SWI5	4.4143	4667
ENSG00000099204	ABLIM1	4.4142	4668
ENSG00000147548	NSD3	4.4142	4669
ENSG00000134369	NAV1	4.4142	4670
ENSG00000108306	FBXL20	4.4142	4671
ENSG00000173914	RBM4B	4.4142	4672
ENSG00000184277	TM2D3	4.4142	4673
ENSG00000065154	OAT	4.4142	4674
ENSG00000141429	GALNT1	4.4142	4675
ENSG00000137807	KIF23	4.4142	4676
ENSG00000150093	ITGB1	4.4142	4677
ENSG00000084112	SSH1	4.4142	4678
ENSG00000198373	WWP2	4.4141	4679
ENSG00000120688	WBP4	4.4139	4680
ENSG00000051009	FHIP1B	4.4135	4681
ENSG00000082068	WDR70	4.4128	4682
ENSG00000180447	GAS1	4.4103	4683
ENSG00000127423	AUNIP	4.4088	4684
ENSG00000030110	BAK1	4.4083	4685
ENSG00000171604	CXXC5	4.4077	4686
ENSG00000102390	PBDC1	4.4067	4687
ENSG00000122483	CCDC18	4.4067	4688
ENSG00000160813	PPP1R35	4.4056	4689
ENSG00000111144	LTA4H	4.4056	4690
ENSG00000106399	RPA3	4.4056	4691
ENSG00000108443	RPS6KB1	4.4056	4692
ENSG00000214194	SMIM30	4.4056	4693
ENSG00000244045	TMEM199	4.4056	4694
ENSG00000114978	MOB1A	4.4056	4695
ENSG00000276045	ORAI1	4.4051	4696
ENSG00000072062	PRKACA	4.4042	4697
ENSG00000176476	SGF29	4.4028	4698
ENSG00000198586	TLK1	4.402	4699
ENSG00000120992	LYPLA1	4.402	4700
ENSG00000178538	CA8	4.402	4701
ENSG00000120071	KANSL1	4.402	4702
ENSG00000123739	PLA2G12A	4.402	4703
ENSG00000044446	PHKA2	4.402	4704
ENSG00000093183	SEC22C	4.402	4705
ENSG00000168374	ARF4	4.402	4706
ENSG00000104218	CSPP1	4.402	4707
ENSG00000116044	NFE2L2	4.402	4708
ENSG00000135045	C9orf40	4.4012	4709
ENSG00000116962	NID1	4.4006	4710
ENSG00000072135	PTPN18	4.4	4711
ENSG00000109066	TMEM104	4.3998	4712
ENSG00000137824	RMDN3	4.3985	4713
ENSG00000135966	TGFBRAP1	4.3967	4714
ENSG00000136521	NDUFB5	4.3967	4715
ENSG00000085840	ORC1	4.3967	4716
ENSG00000125485	DDX31	4.3967	4717
ENSG00000116273	PHF13	4.3966	4718
ENSG00000177105	RHOG	4.3964	4719
ENSG00000170855	TRIAP1	4.3952	4720
ENSG00000110921	MVK	4.3941	4721
ENSG00000140564	FURIN	4.3919	4722
ENSG00000007264	MATK	4.3909	4723
ENSG00000131788	PIAS3	4.3906	4724
ENSG00000198729	PPP1R14C	4.39	4725
ENSG00000187118	CMC1	4.3895	4726
ENSG00000152192	POU4F1	4.3888	4727
ENSG00000162065	TBC1D24	4.3888	4728
ENSG00000075336	TIMM21	4.3887	4729
ENSG00000111845	PAK1IP1	4.3886	4730
ENSG00000176658	MYO1D	4.3882	4731
ENSG00000126216	TUBGCP3	4.3879	4732
ENSG00000122643	NT5C3A	4.3869	4733
ENSG00000168273	UQCC5	4.3866	4734
ENSG00000120334	CENPL	4.386	4735
ENSG00000100580	TMED8	4.386	4736
ENSG00000197323	TRIM33	4.386	4737
ENSG00000170100	ZNF778	4.386	4738
ENSG00000096717	SIRT1	4.386	4739
ENSG00000141076	UTP4	4.386	4740
ENSG00000106785	TRIM14	4.386	4741
ENSG00000165304	MELK	4.386	4742
ENSG00000116473	RAP1A	4.386	4743
ENSG00000110871	COQ5	4.3857	4744
ENSG00000187239	FNBP1	4.3856	4745
ENSG00000205730	ITPRIPL2	4.3855	4746
ENSG00000204103	MAFB	4.385	4747
ENSG00000177732	SOX12	4.3846	4748
ENSG00000213853	EMP2	4.383	4749
ENSG00000072310	SREBF1	4.3829	4750
ENSG00000103319	EEF2K	4.3828	4751
ENSG00000023041	ZDHHC6	4.3814	4752
ENSG00000174989	FBXW8	4.3807	4753
ENSG00000067334	DNTTIP2	4.3798	4754
ENSG00000127125	PPCS	4.3794	4755
ENSG00000119979	DENND10	4.3794	4756
ENSG00000180891	CUEDC1	4.3791	4757
ENSG00000168763	CNNM3	4.3781	4758
ENSG00000018510	AGPS	4.3777	4759
ENSG00000130559	CAMSAP1	4.3773	4760
ENSG00000171159	BBLN	4.3772	4761
ENSG00000164164	OTUD4	4.3771	4762
ENSG00000143258	USP21	4.3761	4763
ENSG00000134313	KIDINS220	4.3755	4764
ENSG00000102858	MGRN1	4.3755	4765
ENSG00000167685	ZNF444	4.375	4766
ENSG00000197535	MYO5A	4.3743	4767
ENSG00000104728	ARHGEF10	4.3737	4768
ENSG00000140836	ZFHX3	4.3729	4769
ENSG00000114770	ABCC5	4.3708	4770
ENSG00000182208	MOB2	4.3703	4771
ENSG00000103932	RPAP1	4.3697	4772
ENSG00000104973	MED25	4.3674	4773
ENSG00000164068	RNF123	4.3672	4774
ENSG00000132376	INPP5K	4.3672	4775
ENSG00000109854	HTATIP2	4.3665	4776
ENSG00000171700	RGS19	4.3656	4777
ENSG00000111276	CDKN1B	4.3653	4778
ENSG00000125755	SYMPK	4.365	4779
ENSG00000148153	INIP	4.365	4780
ENSG00000197417	SHPK	4.3646	4781
ENSG00000011454	RABGAP1	4.3636	4782
ENSG00000196655	TRAPPC4	4.3636	4783
ENSG00000114026	OGG1	4.3636	4784
ENSG00000188312	CENPP	4.3636	4785
ENSG00000148688	RPP30	4.3636	4786
ENSG00000009830	POMT2	4.3629	4787
ENSG00000091732	ZC3HC1	4.3628	4788
ENSG00000090006	LTBP4	4.3611	4789
ENSG00000075043	KCNQ2	4.3579	4790
ENSG00000162384	CZIB	4.3566	4791
ENSG00000169016	E2F6	4.3566	4792
ENSG00000107745	MICU1	4.3566	4793
ENSG00000074054	CLASP1	4.3566	4794
ENSG00000176407	KCMF1	4.3566	4795
ENSG00000028203	VEZT	4.3566	4796
ENSG00000129515	SNX6	4.3566	4797
ENSG00000118217	ATF6	4.3566	4798
ENSG00000085231	AK6	4.3566	4799
ENSG00000100234	TIMP3	4.3563	4800
ENSG00000072274	TFRC	4.3562	4801
ENSG00000160062	ZBTB8A	4.3561	4802
ENSG00000162413	KLHL21	4.356	4803
ENSG00000152056	AP1S3	4.3548	4804
ENSG00000270170	NCBP2AS2	4.3547	4805
ENSG00000152253	SPC25	4.3531	4806
ENSG00000145335	SNCA	4.3531	4807
ENSG00000160908	ZNF394	4.353	4808
ENSG00000114395	CYB561D2	4.3528	4809
ENSG00000131873	CHSY1	4.3527	4810
ENSG00000138660	AP1AR	4.3527	4811
ENSG00000174799	CEP135	4.3527	4812
ENSG00000060688	SNRNP40	4.3522	4813
ENSG00000163069	SGCB	4.3522	4814
ENSG00000242802	AP5Z1	4.3509	4815
ENSG00000173264	GPR137	4.3503	4816
ENSG00000219481	NBPF1	4.3487	4817
ENSG00000087206	UIMC1	4.348	4818
ENSG00000176986	SEC24C	4.348	4819
ENSG00000070961	ATP2B1	4.3473	4820
ENSG00000113583	C5orf15	4.347	4821
ENSG00000171503	ETFDH	4.3462	4822
ENSG00000101473	ACOT8	4.3462	4823
ENSG00000257093	DENND11	4.346	4824
ENSG00000102606	ARHGEF7	4.3453	4825
ENSG00000278535	DHRS11	4.3452	4826
ENSG00000071051	NCK2	4.3437	4827
ENSG00000121680	PEX16	4.3409	4828
ENSG00000183943	PRKX	4.3406	4829
ENSG00000116209	TMEM59	4.3406	4830
ENSG00000169679	BUB1	4.3406	4831
ENSG00000119396	RAB14	4.3406	4832
ENSG00000164742	ADCY1	4.3405	4833
ENSG00000068697	LAPTM4A	4.3405	4834
ENSG00000070669	ASNS	4.3405	4835
ENSG00000152942	RAD17	4.3405	4836
ENSG00000165480	SKA3	4.3405	4837
ENSG00000095002	MSH2	4.3405	4838
ENSG00000153130	SCOC	4.3405	4839
ENSG00000204954	UQCC6	4.3405	4840
ENSG00000220205	VAMP2	4.3402	4841
ENSG00000165525	NEMF	4.3391	4842
ENSG00000170260	ZNF212	4.339	4843
ENSG00000165572	KBTBD6	4.339	4844
ENSG00000111540	RAB5B	4.3379	4845
ENSG00000023909	GCLM	4.3374	4846
ENSG00000023608	SNAPC1	4.3355	4847
ENSG00000254726	MEX3A	4.3353	4848
ENSG00000173915	ATP5MK	4.335	4849
ENSG00000014641	MDH1	4.335	4850
ENSG00000165406	MARCHF8	4.335	4851
ENSG00000144401	METTL21A	4.335	4852
ENSG00000147162	OGT	4.335	4853
ENSG00000132467	UTP3	4.334	4854
ENSG00000030066	NUP160	4.3315	4855
ENSG00000138814	PPP3CA	4.3315	4856
ENSG00000123600	METTL8	4.3315	4857
ENSG00000166710	B2M	4.3315	4858
ENSG00000186532	SMYD4	4.3315	4859
ENSG00000109686	SH3D19	4.3315	4860
ENSG00000165209	STRBP	4.3315	4861
ENSG00000108799	EZH1	4.3315	4862
ENSG00000132432	SEC61G	4.3315	4863
ENSG00000077721	UBE2A	4.3315	4864
ENSG00000188725	SMIM15	4.3314	4865
ENSG00000079974	RABL2B	4.3312	4866
ENSG00000232838	PET117	4.3305	4867
ENSG00000139998	RAB15	4.3287	4868
ENSG00000103145	HCFC1R1	4.3281	4869
ENSG00000148908	RGS10	4.3265	4870
ENSG00000007968	E2F2	4.3261	4871
ENSG00000100889	PCK2	4.326	4872
ENSG00000160094	ZNF362	4.3254	4873
ENSG00000100147	CCDC134	4.3253	4874
ENSG00000086062	B4GALT1	4.324	4875
